dataelementUID,period,orgUnitUID,categoryOptionComboUID,ImplementingMechanismUID,dataValue,,
MZc2XkO9KfP,201809,UZlFjPJGpjz,aIes0EjUpm9,VRVkk5IJ5H0,168,,
q2ymx03eHPq,201809,UZlFjPJGpjz,ozNjAl8bzht,VRVkk5IJ5H0,79,,
q2ymx03eHPq,201809,UZlFjPJGpjz,vrBQGquPQp0,VRVkk5IJ5H0,31,,
q2ymx03eHPq,201809,UZlFjPJGpjz,EufuDrSc6d5,VRVkk5IJ5H0,193,,
q2ymx03eHPq,201809,UZlFjPJGpjz,NgrF5pZ9HTB,VRVkk5IJ5H0,67,,
q2ymx03eHPq,201809,UZlFjPJGpjz,xS2y9mP36RN,VRVkk5IJ5H0,439,,
q2ymx03eHPq,201809,UZlFjPJGpjz,GqWVZnebAQN,VRVkk5IJ5H0,82,,
q2ymx03eHPq,201809,UZlFjPJGpjz,yy9nEO4jmGR,VRVkk5IJ5H0,331,,
q2ymx03eHPq,201809,UZlFjPJGpjz,Q4C03CVDy0H,VRVkk5IJ5H0,118,,
q2ymx03eHPq,201809,UZlFjPJGpjz,fcyJdfMIZpc,VRVkk5IJ5H0,232,,
q2ymx03eHPq,201809,UZlFjPJGpjz,TOL6pMwmdDp,VRVkk5IJ5H0,125,,
q2ymx03eHPq,201809,UZlFjPJGpjz,kwvi5zTYpke,VRVkk5IJ5H0,90,,
q2ymx03eHPq,201809,UZlFjPJGpjz,WA418YuHF0x,VRVkk5IJ5H0,85,,
q2ymx03eHPq,201809,UZlFjPJGpjz,BvWUn5WIq0D,VRVkk5IJ5H0,102,,
q2ymx03eHPq,201809,UZlFjPJGpjz,woniJkHwY4l,VRVkk5IJ5H0,87,,
q2ymx03eHPq,201809,UZlFjPJGpjz,UoUIcFuUfQG,VRVkk5IJ5H0,163,,
q2ymx03eHPq,201809,UZlFjPJGpjz,HbYDRvlv3VK,VRVkk5IJ5H0,111,,
qHoPh7JIyju,201809,UZlFjPJGpjz,uBDlgoDYgvA,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,n6fMblV8up1,VRVkk5IJ5H0,0,,
eSQb19DVhPT,201809,UZlFjPJGpjz,jT0VLMOLsjn,VRVkk5IJ5H0,0,,
eSQb19DVhPT,201809,UZlFjPJGpjz,aIes0EjUpm9,VRVkk5IJ5H0,1,,
qHoPh7JIyju,201809,UZlFjPJGpjz,ozNjAl8bzht,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,vrBQGquPQp0,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,EufuDrSc6d5,VRVkk5IJ5H0,1,,
qHoPh7JIyju,201809,UZlFjPJGpjz,NgrF5pZ9HTB,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,xS2y9mP36RN,VRVkk5IJ5H0,4,,
qHoPh7JIyju,201809,UZlFjPJGpjz,GqWVZnebAQN,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,yy9nEO4jmGR,VRVkk5IJ5H0,2,,
qHoPh7JIyju,201809,UZlFjPJGpjz,Q4C03CVDy0H,VRVkk5IJ5H0,1,,
qHoPh7JIyju,201809,UZlFjPJGpjz,fcyJdfMIZpc,VRVkk5IJ5H0,2,,
qHoPh7JIyju,201809,UZlFjPJGpjz,TOL6pMwmdDp,VRVkk5IJ5H0,2,,
qHoPh7JIyju,201809,UZlFjPJGpjz,kwvi5zTYpke,VRVkk5IJ5H0,1,,
qHoPh7JIyju,201809,UZlFjPJGpjz,WA418YuHF0x,VRVkk5IJ5H0,2,,
qHoPh7JIyju,201809,UZlFjPJGpjz,BvWUn5WIq0D,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,woniJkHwY4l,VRVkk5IJ5H0,2,,
qHoPh7JIyju,201809,UZlFjPJGpjz,UoUIcFuUfQG,VRVkk5IJ5H0,3,,
qHoPh7JIyju,201809,UZlFjPJGpjz,HbYDRvlv3VK,VRVkk5IJ5H0,4,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,uBDlgoDYgvA,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,n6fMblV8up1,VRVkk5IJ5H0,0,,
yvDZBpNygCj,201809,UZlFjPJGpjz,jT0VLMOLsjn,VRVkk5IJ5H0,0,,
yvDZBpNygCj,201809,UZlFjPJGpjz,aIes0EjUpm9,VRVkk5IJ5H0,1,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,ozNjAl8bzht,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,vrBQGquPQp0,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,EufuDrSc6d5,VRVkk5IJ5H0,1,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,NgrF5pZ9HTB,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,xS2y9mP36RN,VRVkk5IJ5H0,4,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,GqWVZnebAQN,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,yy9nEO4jmGR,VRVkk5IJ5H0,2,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,Q4C03CVDy0H,VRVkk5IJ5H0,1,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,fcyJdfMIZpc,VRVkk5IJ5H0,1,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,TOL6pMwmdDp,VRVkk5IJ5H0,2,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,kwvi5zTYpke,VRVkk5IJ5H0,1,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,WA418YuHF0x,VRVkk5IJ5H0,2,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,BvWUn5WIq0D,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,woniJkHwY4l,VRVkk5IJ5H0,2,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,UoUIcFuUfQG,VRVkk5IJ5H0,3,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,HbYDRvlv3VK,VRVkk5IJ5H0,3,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,ap4HIPIUT9b,VRVkk5IJ5H0,0,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,XEVHw7wRrN1,VRVkk5IJ5H0,0,,
JVFaKcAooy3,201809,UZlFjPJGpjz,Or4hH8IjbIT,VRVkk5IJ5H0,0,,
JVFaKcAooy3,201809,UZlFjPJGpjz,xA9IckN8pAv,VRVkk5IJ5H0,7,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,Cxgy6IH7UCo,VRVkk5IJ5H0,3,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,CuuFXnLWdFq,VRVkk5IJ5H0,0,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,vtl7w3GYcbA,VRVkk5IJ5H0,32,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,P4RwMsGuea6,VRVkk5IJ5H0,18,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,Sz2xvPSQ00R,VRVkk5IJ5H0,231,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,mNOecOXWTXf,VRVkk5IJ5H0,124,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,BaVnq8qfW1g,VRVkk5IJ5H0,216,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,Nf5SleiWuq0,VRVkk5IJ5H0,88,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,PoDv76mNIWu,VRVkk5IJ5H0,173,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,tjo4BVmFqFH,VRVkk5IJ5H0,90,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,p6Sn1tZ6ndd,VRVkk5IJ5H0,72,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,r9rhmyMnxbr,VRVkk5IJ5H0,62,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,ZnDRk3nJarm,VRVkk5IJ5H0,45,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,HlfLLwJmGHr,VRVkk5IJ5H0,90,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,f0WXulflktZ,VRVkk5IJ5H0,15,,
ZGHI3mEb69J,201809,UZlFjPJGpjz,A9ji1BR3sVy,VRVkk5IJ5H0,42,,
PeG6XZuZ966,201809,UZlFjPJGpjz,ap4HIPIUT9b,VRVkk5IJ5H0,0,,
PeG6XZuZ966,201809,UZlFjPJGpjz,XEVHw7wRrN1,VRVkk5IJ5H0,0,,
mlr3bB1JwMk,201809,UZlFjPJGpjz,Or4hH8IjbIT,VRVkk5IJ5H0,0,,
mlr3bB1JwMk,201809,UZlFjPJGpjz,xA9IckN8pAv,VRVkk5IJ5H0,7,,
PeG6XZuZ966,201809,UZlFjPJGpjz,Cxgy6IH7UCo,VRVkk5IJ5H0,3,,
PeG6XZuZ966,201809,UZlFjPJGpjz,CuuFXnLWdFq,VRVkk5IJ5H0,0,,
PeG6XZuZ966,201809,UZlFjPJGpjz,vtl7w3GYcbA,VRVkk5IJ5H0,32,,
PeG6XZuZ966,201809,UZlFjPJGpjz,P4RwMsGuea6,VRVkk5IJ5H0,18,,
PeG6XZuZ966,201809,UZlFjPJGpjz,Sz2xvPSQ00R,VRVkk5IJ5H0,231,,
PeG6XZuZ966,201809,UZlFjPJGpjz,mNOecOXWTXf,VRVkk5IJ5H0,124,,
PeG6XZuZ966,201809,UZlFjPJGpjz,BaVnq8qfW1g,VRVkk5IJ5H0,216,,
PeG6XZuZ966,201809,UZlFjPJGpjz,Nf5SleiWuq0,VRVkk5IJ5H0,88,,
PeG6XZuZ966,201809,UZlFjPJGpjz,PoDv76mNIWu,VRVkk5IJ5H0,173,,
PeG6XZuZ966,201809,UZlFjPJGpjz,tjo4BVmFqFH,VRVkk5IJ5H0,90,,
PeG6XZuZ966,201809,UZlFjPJGpjz,p6Sn1tZ6ndd,VRVkk5IJ5H0,72,,
PeG6XZuZ966,201809,UZlFjPJGpjz,r9rhmyMnxbr,VRVkk5IJ5H0,62,,
PeG6XZuZ966,201809,UZlFjPJGpjz,ZnDRk3nJarm,VRVkk5IJ5H0,45,,
PeG6XZuZ966,201809,UZlFjPJGpjz,HlfLLwJmGHr,VRVkk5IJ5H0,90,,
PeG6XZuZ966,201809,UZlFjPJGpjz,f0WXulflktZ,VRVkk5IJ5H0,15,,
PeG6XZuZ966,201809,UZlFjPJGpjz,A9ji1BR3sVy,VRVkk5IJ5H0,42,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,ap4HIPIUT9b,VRVkk5IJ5H0,0,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,XEVHw7wRrN1,VRVkk5IJ5H0,0,,
BbuDM9XcPYa,201809,UZlFjPJGpjz,Or4hH8IjbIT,VRVkk5IJ5H0,0,,
BbuDM9XcPYa,201809,UZlFjPJGpjz,xA9IckN8pAv,VRVkk5IJ5H0,0,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,Cxgy6IH7UCo,VRVkk5IJ5H0,0,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,CuuFXnLWdFq,VRVkk5IJ5H0,0,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,vtl7w3GYcbA,VRVkk5IJ5H0,2,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,P4RwMsGuea6,VRVkk5IJ5H0,0,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,Sz2xvPSQ00R,VRVkk5IJ5H0,4,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,mNOecOXWTXf,VRVkk5IJ5H0,0,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,BaVnq8qfW1g,VRVkk5IJ5H0,11,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,Nf5SleiWuq0,VRVkk5IJ5H0,0,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,PoDv76mNIWu,VRVkk5IJ5H0,12,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,tjo4BVmFqFH,VRVkk5IJ5H0,0,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,p6Sn1tZ6ndd,VRVkk5IJ5H0,3,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,r9rhmyMnxbr,VRVkk5IJ5H0,0,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,ZnDRk3nJarm,VRVkk5IJ5H0,7,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,HlfLLwJmGHr,VRVkk5IJ5H0,4,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,f0WXulflktZ,VRVkk5IJ5H0,0,,
jqPh4iDHjEU,201809,UZlFjPJGpjz,A9ji1BR3sVy,VRVkk5IJ5H0,0,,
tsQg02YMuLA,201809,UZlFjPJGpjz,ap4HIPIUT9b,VRVkk5IJ5H0,0,,
tsQg02YMuLA,201809,UZlFjPJGpjz,XEVHw7wRrN1,VRVkk5IJ5H0,0,,
n84IOzGlBKp,201809,UZlFjPJGpjz,Or4hH8IjbIT,VRVkk5IJ5H0,0,,
n84IOzGlBKp,201809,UZlFjPJGpjz,xA9IckN8pAv,VRVkk5IJ5H0,7,,
tsQg02YMuLA,201809,UZlFjPJGpjz,Cxgy6IH7UCo,VRVkk5IJ5H0,3,,
tsQg02YMuLA,201809,UZlFjPJGpjz,CuuFXnLWdFq,VRVkk5IJ5H0,0,,
tsQg02YMuLA,201809,UZlFjPJGpjz,vtl7w3GYcbA,VRVkk5IJ5H0,24,,
tsQg02YMuLA,201809,UZlFjPJGpjz,P4RwMsGuea6,VRVkk5IJ5H0,18,,
tsQg02YMuLA,201809,UZlFjPJGpjz,Sz2xvPSQ00R,VRVkk5IJ5H0,120,,
tsQg02YMuLA,201809,UZlFjPJGpjz,mNOecOXWTXf,VRVkk5IJ5H0,97,,
tsQg02YMuLA,201809,UZlFjPJGpjz,BaVnq8qfW1g,VRVkk5IJ5H0,99,,
tsQg02YMuLA,201809,UZlFjPJGpjz,Nf5SleiWuq0,VRVkk5IJ5H0,87,,
tsQg02YMuLA,201809,UZlFjPJGpjz,PoDv76mNIWu,VRVkk5IJ5H0,60,,
tsQg02YMuLA,201809,UZlFjPJGpjz,tjo4BVmFqFH,VRVkk5IJ5H0,88,,
tsQg02YMuLA,201809,UZlFjPJGpjz,p6Sn1tZ6ndd,VRVkk5IJ5H0,39,,
tsQg02YMuLA,201809,UZlFjPJGpjz,r9rhmyMnxbr,VRVkk5IJ5H0,60,,
tsQg02YMuLA,201809,UZlFjPJGpjz,ZnDRk3nJarm,VRVkk5IJ5H0,19,,
tsQg02YMuLA,201809,UZlFjPJGpjz,HlfLLwJmGHr,VRVkk5IJ5H0,77,,
tsQg02YMuLA,201809,UZlFjPJGpjz,f0WXulflktZ,VRVkk5IJ5H0,11,,
tsQg02YMuLA,201809,UZlFjPJGpjz,A9ji1BR3sVy,VRVkk5IJ5H0,39,,
q2ymx03eHPq,201809,UZlFjPJGpjz,ap4HIPIUT9b,VRVkk5IJ5H0,0,,
q2ymx03eHPq,201809,UZlFjPJGpjz,XEVHw7wRrN1,VRVkk5IJ5H0,0,,
MZc2XkO9KfP,201809,UZlFjPJGpjz,Or4hH8IjbIT,VRVkk5IJ5H0,0,,
MZc2XkO9KfP,201809,UZlFjPJGpjz,xA9IckN8pAv,VRVkk5IJ5H0,7,,
q2ymx03eHPq,201809,UZlFjPJGpjz,Cxgy6IH7UCo,VRVkk5IJ5H0,3,,
q2ymx03eHPq,201809,UZlFjPJGpjz,CuuFXnLWdFq,VRVkk5IJ5H0,0,,
q2ymx03eHPq,201809,UZlFjPJGpjz,vtl7w3GYcbA,VRVkk5IJ5H0,24,,
q2ymx03eHPq,201809,UZlFjPJGpjz,P4RwMsGuea6,VRVkk5IJ5H0,18,,
q2ymx03eHPq,201809,UZlFjPJGpjz,Sz2xvPSQ00R,VRVkk5IJ5H0,120,,
q2ymx03eHPq,201809,UZlFjPJGpjz,mNOecOXWTXf,VRVkk5IJ5H0,97,,
q2ymx03eHPq,201809,UZlFjPJGpjz,BaVnq8qfW1g,VRVkk5IJ5H0,99,,
q2ymx03eHPq,201809,UZlFjPJGpjz,Nf5SleiWuq0,VRVkk5IJ5H0,87,,
q2ymx03eHPq,201809,UZlFjPJGpjz,PoDv76mNIWu,VRVkk5IJ5H0,60,,
q2ymx03eHPq,201809,UZlFjPJGpjz,tjo4BVmFqFH,VRVkk5IJ5H0,88,,
q2ymx03eHPq,201809,UZlFjPJGpjz,p6Sn1tZ6ndd,VRVkk5IJ5H0,39,,
q2ymx03eHPq,201809,UZlFjPJGpjz,r9rhmyMnxbr,VRVkk5IJ5H0,60,,
q2ymx03eHPq,201809,UZlFjPJGpjz,ZnDRk3nJarm,VRVkk5IJ5H0,19,,
q2ymx03eHPq,201809,UZlFjPJGpjz,HlfLLwJmGHr,VRVkk5IJ5H0,77,,
q2ymx03eHPq,201809,UZlFjPJGpjz,f0WXulflktZ,VRVkk5IJ5H0,11,,
q2ymx03eHPq,201809,UZlFjPJGpjz,A9ji1BR3sVy,VRVkk5IJ5H0,39,,
qHoPh7JIyju,201809,UZlFjPJGpjz,ap4HIPIUT9b,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,XEVHw7wRrN1,VRVkk5IJ5H0,0,,
eSQb19DVhPT,201809,UZlFjPJGpjz,Or4hH8IjbIT,VRVkk5IJ5H0,0,,
eSQb19DVhPT,201809,UZlFjPJGpjz,xA9IckN8pAv,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,Cxgy6IH7UCo,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,CuuFXnLWdFq,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,vtl7w3GYcbA,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,P4RwMsGuea6,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,Sz2xvPSQ00R,VRVkk5IJ5H0,6,,
qHoPh7JIyju,201809,UZlFjPJGpjz,mNOecOXWTXf,VRVkk5IJ5H0,1,,
qHoPh7JIyju,201809,UZlFjPJGpjz,BaVnq8qfW1g,VRVkk5IJ5H0,1,,
qHoPh7JIyju,201809,UZlFjPJGpjz,Nf5SleiWuq0,VRVkk5IJ5H0,2,,
qHoPh7JIyju,201809,UZlFjPJGpjz,PoDv76mNIWu,VRVkk5IJ5H0,0,,
qHoPh7JIyju,201809,UZlFjPJGpjz,tjo4BVmFqFH,VRVkk5IJ5H0,2,,
qHoPh7JIyju,201809,UZlFjPJGpjz,p6Sn1tZ6ndd,VRVkk5IJ5H0,3,,
qHoPh7JIyju,201809,UZlFjPJGpjz,r9rhmyMnxbr,VRVkk5IJ5H0,2,,
qHoPh7JIyju,201809,UZlFjPJGpjz,ZnDRk3nJarm,VRVkk5IJ5H0,1,,
qHoPh7JIyju,201809,UZlFjPJGpjz,HlfLLwJmGHr,VRVkk5IJ5H0,1,,
qHoPh7JIyju,201809,UZlFjPJGpjz,f0WXulflktZ,VRVkk5IJ5H0,1,,
qHoPh7JIyju,201809,UZlFjPJGpjz,A9ji1BR3sVy,VRVkk5IJ5H0,1,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,ap4HIPIUT9b,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,XEVHw7wRrN1,VRVkk5IJ5H0,0,,
yvDZBpNygCj,201809,UZlFjPJGpjz,Or4hH8IjbIT,VRVkk5IJ5H0,0,,
yvDZBpNygCj,201809,UZlFjPJGpjz,xA9IckN8pAv,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,Cxgy6IH7UCo,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,CuuFXnLWdFq,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,vtl7w3GYcbA,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,P4RwMsGuea6,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,Sz2xvPSQ00R,VRVkk5IJ5H0,4,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,mNOecOXWTXf,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,BaVnq8qfW1g,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,Nf5SleiWuq0,VRVkk5IJ5H0,1,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,PoDv76mNIWu,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,tjo4BVmFqFH,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,p6Sn1tZ6ndd,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,r9rhmyMnxbr,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,ZnDRk3nJarm,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,HlfLLwJmGHr,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,f0WXulflktZ,VRVkk5IJ5H0,0,,
ZkvHhQzcxX8,201809,UZlFjPJGpjz,A9ji1BR3sVy,VRVkk5IJ5H0,0,,
iUixK7KgXe7,201809,UZlFjPJGpjz,VXwjfo8sEk0,VRVkk5IJ5H0,0,,
iUixK7KgXe7,201809,UZlFjPJGpjz,Zq840ykndYP,VRVkk5IJ5H0,0,,
CEGVbQqJ2ni,201809,UZlFjPJGpjz,Gm6B7Z9Tbxs,VRVkk5IJ5H0,4,,
CEGVbQqJ2ni,201809,UZlFjPJGpjz,xP7pDf7Dsya,VRVkk5IJ5H0,9,,
iUixK7KgXe7,201809,UZlFjPJGpjz,ABIsKSsz1ke,VRVkk5IJ5H0,5,,
iUixK7KgXe7,201809,UZlFjPJGpjz,Zbe4xbi2Osh,VRVkk5IJ5H0,5,,
iUixK7KgXe7,201809,UZlFjPJGpjz,NprB1YeySZ1,VRVkk5IJ5H0,9,,
iUixK7KgXe7,201809,UZlFjPJGpjz,D7FGVRMeoB8,VRVkk5IJ5H0,1,,
iUixK7KgXe7,201809,UZlFjPJGpjz,hTRfQPrXkDG,VRVkk5IJ5H0,11,,
iUixK7KgXe7,201809,UZlFjPJGpjz,Wtrxbv654Vd,VRVkk5IJ5H0,6,,
iUixK7KgXe7,201809,UZlFjPJGpjz,Z0xiuBAeBaY,VRVkk5IJ5H0,10,,
iUixK7KgXe7,201809,UZlFjPJGpjz,IqzcjvPWhlu,VRVkk5IJ5H0,15,,
iUixK7KgXe7,201809,UZlFjPJGpjz,fUhfzH0SrHj,VRVkk5IJ5H0,13,,
iUixK7KgXe7,201809,UZlFjPJGpjz,Ou9329wOYO9,VRVkk5IJ5H0,11,,
iUixK7KgXe7,201809,UZlFjPJGpjz,P6xm6Ob3TDB,VRVkk5IJ5H0,3,,
iUixK7KgXe7,201809,UZlFjPJGpjz,MtyMA4bXpot,VRVkk5IJ5H0,10,,
iUixK7KgXe7,201809,UZlFjPJGpjz,eLYKadk1OdE,VRVkk5IJ5H0,13,,
iUixK7KgXe7,201809,UZlFjPJGpjz,O5QIYGykkKJ,VRVkk5IJ5H0,24,,
iUixK7KgXe7,201809,UZlFjPJGpjz,mMmt7tXj6Zf,VRVkk5IJ5H0,3,,
iUixK7KgXe7,201809,UZlFjPJGpjz,dzbLsDNcBws,VRVkk5IJ5H0,15,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,VXwjfo8sEk0,VRVkk5IJ5H0,0,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,Zq840ykndYP,VRVkk5IJ5H0,0,,
BmnneMAnqnq,201809,UZlFjPJGpjz,Gm6B7Z9Tbxs,VRVkk5IJ5H0,4,,
BmnneMAnqnq,201809,UZlFjPJGpjz,xP7pDf7Dsya,VRVkk5IJ5H0,9,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,ABIsKSsz1ke,VRVkk5IJ5H0,5,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,Zbe4xbi2Osh,VRVkk5IJ5H0,5,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,NprB1YeySZ1,VRVkk5IJ5H0,9,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,D7FGVRMeoB8,VRVkk5IJ5H0,1,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,hTRfQPrXkDG,VRVkk5IJ5H0,11,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,Wtrxbv654Vd,VRVkk5IJ5H0,6,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,Z0xiuBAeBaY,VRVkk5IJ5H0,10,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,IqzcjvPWhlu,VRVkk5IJ5H0,15,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,fUhfzH0SrHj,VRVkk5IJ5H0,13,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,Ou9329wOYO9,VRVkk5IJ5H0,11,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,P6xm6Ob3TDB,VRVkk5IJ5H0,3,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,MtyMA4bXpot,VRVkk5IJ5H0,10,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,eLYKadk1OdE,VRVkk5IJ5H0,13,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,O5QIYGykkKJ,VRVkk5IJ5H0,24,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,mMmt7tXj6Zf,VRVkk5IJ5H0,3,,
L8ZohcoHQpw,201809,UZlFjPJGpjz,dzbLsDNcBws,VRVkk5IJ5H0,15,,
RA3BHmKptFa,201809,UZlFjPJGpjz,VXwjfo8sEk0,VRVkk5IJ5H0,0,,
