dataelementUID,period,orgUnitUID,categoryOptionComboUID,ImplementingMechanismUID,dataValue,,
RA3BHmKptFa,201809,UZlFjPJGpjz,Zq840ykndYP,VRVkk5IJ5H0,0,,
EDA7THD76I9,201809,UZlFjPJGpjz,Gm6B7Z9Tbxs,VRVkk5IJ5H0,0,,
EDA7THD76I9,201809,UZlFjPJGpjz,xP7pDf7Dsya,VRVkk5IJ5H0,0,,
RA3BHmKptFa,201809,UZlFjPJGpjz,ABIsKSsz1ke,VRVkk5IJ5H0,0,,
RA3BHmKptFa,201809,UZlFjPJGpjz,Zbe4xbi2Osh,VRVkk5IJ5H0,1,,
RA3BHmKptFa,201809,UZlFjPJGpjz,NprB1YeySZ1,VRVkk5IJ5H0,1,,
RA3BHmKptFa,201809,UZlFjPJGpjz,D7FGVRMeoB8,VRVkk5IJ5H0,0,,
RA3BHmKptFa,201809,UZlFjPJGpjz,hTRfQPrXkDG,VRVkk5IJ5H0,2,,
RA3BHmKptFa,201809,UZlFjPJGpjz,Wtrxbv654Vd,VRVkk5IJ5H0,1,,
RA3BHmKptFa,201809,UZlFjPJGpjz,Z0xiuBAeBaY,VRVkk5IJ5H0,3,,
RA3BHmKptFa,201809,UZlFjPJGpjz,IqzcjvPWhlu,VRVkk5IJ5H0,2,,
RA3BHmKptFa,201809,UZlFjPJGpjz,fUhfzH0SrHj,VRVkk5IJ5H0,4,,
RA3BHmKptFa,201809,UZlFjPJGpjz,Ou9329wOYO9,VRVkk5IJ5H0,6,,
RA3BHmKptFa,201809,UZlFjPJGpjz,P6xm6Ob3TDB,VRVkk5IJ5H0,0,,
RA3BHmKptFa,201809,UZlFjPJGpjz,MtyMA4bXpot,VRVkk5IJ5H0,4,,
RA3BHmKptFa,201809,UZlFjPJGpjz,eLYKadk1OdE,VRVkk5IJ5H0,6,,
RA3BHmKptFa,201809,UZlFjPJGpjz,O5QIYGykkKJ,VRVkk5IJ5H0,12,,
RA3BHmKptFa,201809,UZlFjPJGpjz,mMmt7tXj6Zf,VRVkk5IJ5H0,1,,
RA3BHmKptFa,201809,UZlFjPJGpjz,dzbLsDNcBws,VRVkk5IJ5H0,6,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,VXwjfo8sEk0,VRVkk5IJ5H0,0,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,Zq840ykndYP,VRVkk5IJ5H0,0,,
lw03aBUFlGK,201809,UZlFjPJGpjz,Gm6B7Z9Tbxs,VRVkk5IJ5H0,0,,
lw03aBUFlGK,201809,UZlFjPJGpjz,xP7pDf7Dsya,VRVkk5IJ5H0,0,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,ABIsKSsz1ke,VRVkk5IJ5H0,1,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,Zbe4xbi2Osh,VRVkk5IJ5H0,1,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,NprB1YeySZ1,VRVkk5IJ5H0,0,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,D7FGVRMeoB8,VRVkk5IJ5H0,0,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,hTRfQPrXkDG,VRVkk5IJ5H0,1,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,Wtrxbv654Vd,VRVkk5IJ5H0,0,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,Z0xiuBAeBaY,VRVkk5IJ5H0,1,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,IqzcjvPWhlu,VRVkk5IJ5H0,3,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,fUhfzH0SrHj,VRVkk5IJ5H0,1,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,Ou9329wOYO9,VRVkk5IJ5H0,2,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,P6xm6Ob3TDB,VRVkk5IJ5H0,0,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,MtyMA4bXpot,VRVkk5IJ5H0,1,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,eLYKadk1OdE,VRVkk5IJ5H0,1,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,O5QIYGykkKJ,VRVkk5IJ5H0,0,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,mMmt7tXj6Zf,VRVkk5IJ5H0,0,,
aUeVEXsPC6s,201809,UZlFjPJGpjz,dzbLsDNcBws,VRVkk5IJ5H0,0,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,VXwjfo8sEk0,VRVkk5IJ5H0,0,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,Zq840ykndYP,VRVkk5IJ5H0,0,,
VYmNVSw5EwE,201809,UZlFjPJGpjz,Gm6B7Z9Tbxs,VRVkk5IJ5H0,0,,
VYmNVSw5EwE,201809,UZlFjPJGpjz,xP7pDf7Dsya,VRVkk5IJ5H0,0,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,ABIsKSsz1ke,VRVkk5IJ5H0,1,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,Zbe4xbi2Osh,VRVkk5IJ5H0,1,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,NprB1YeySZ1,VRVkk5IJ5H0,0,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,D7FGVRMeoB8,VRVkk5IJ5H0,0,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,hTRfQPrXkDG,VRVkk5IJ5H0,1,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,Wtrxbv654Vd,VRVkk5IJ5H0,0,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,Z0xiuBAeBaY,VRVkk5IJ5H0,1,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,IqzcjvPWhlu,VRVkk5IJ5H0,3,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,fUhfzH0SrHj,VRVkk5IJ5H0,1,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,Ou9329wOYO9,VRVkk5IJ5H0,2,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,P6xm6Ob3TDB,VRVkk5IJ5H0,0,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,MtyMA4bXpot,VRVkk5IJ5H0,1,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,eLYKadk1OdE,VRVkk5IJ5H0,1,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,O5QIYGykkKJ,VRVkk5IJ5H0,0,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,mMmt7tXj6Zf,VRVkk5IJ5H0,0,,
EPygAwB3Nqr,201809,UZlFjPJGpjz,dzbLsDNcBws,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,VXwjfo8sEk0,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,Zq840ykndYP,VRVkk5IJ5H0,0,,
p9NIdqueFHH,201809,UZlFjPJGpjz,Gm6B7Z9Tbxs,VRVkk5IJ5H0,0,,
p9NIdqueFHH,201809,UZlFjPJGpjz,xP7pDf7Dsya,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,ABIsKSsz1ke,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,Zbe4xbi2Osh,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,NprB1YeySZ1,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,D7FGVRMeoB8,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,hTRfQPrXkDG,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,Wtrxbv654Vd,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,Z0xiuBAeBaY,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,IqzcjvPWhlu,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,fUhfzH0SrHj,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,Ou9329wOYO9,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,P6xm6Ob3TDB,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,MtyMA4bXpot,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,eLYKadk1OdE,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,O5QIYGykkKJ,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,mMmt7tXj6Zf,VRVkk5IJ5H0,0,,
vex3K65cBb0,201809,UZlFjPJGpjz,dzbLsDNcBws,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,VXwjfo8sEk0,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,Zq840ykndYP,VRVkk5IJ5H0,0,,
k52xNwNB3mh,201809,UZlFjPJGpjz,Gm6B7Z9Tbxs,VRVkk5IJ5H0,0,,
k52xNwNB3mh,201809,UZlFjPJGpjz,xP7pDf7Dsya,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,ABIsKSsz1ke,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,Zbe4xbi2Osh,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,NprB1YeySZ1,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,D7FGVRMeoB8,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,hTRfQPrXkDG,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,Wtrxbv654Vd,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,Z0xiuBAeBaY,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,IqzcjvPWhlu,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,fUhfzH0SrHj,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,Ou9329wOYO9,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,P6xm6Ob3TDB,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,MtyMA4bXpot,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,eLYKadk1OdE,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,O5QIYGykkKJ,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,mMmt7tXj6Zf,VRVkk5IJ5H0,0,,
dfXVm8YQ3Bu,201809,UZlFjPJGpjz,dzbLsDNcBws,VRVkk5IJ5H0,0,,
iv7TryIoEbN,201809,UZlFjPJGpjz,VXwjfo8sEk0,VRVkk5IJ5H0,0,,
iv7TryIoEbN,201809,UZlFjPJGpjz,Zq840ykndYP,VRVkk5IJ5H0,0,,
uPZzBgEuTAu,201809,UZlFjPJGpjz,Gm6B7Z9Tbxs,VRVkk5IJ5H0,0,,
uPZzBgEuTAu,201809,UZlFjPJGpjz,xP7pDf7Dsya,VRVkk5IJ5H0,2,,
iv7TryIoEbN,201809,UZlFjPJGpjz,ABIsKSsz1ke,VRVkk5IJ5H0,3,,
iv7TryIoEbN,201809,UZlFjPJGpjz,Zbe4xbi2Osh,VRVkk5IJ5H0,6,,
iv7TryIoEbN,201809,UZlFjPJGpjz,NprB1YeySZ1,VRVkk5IJ5H0,44,,
iv7TryIoEbN,201809,UZlFjPJGpjz,D7FGVRMeoB8,VRVkk5IJ5H0,32,,
iv7TryIoEbN,201809,UZlFjPJGpjz,hTRfQPrXkDG,VRVkk5IJ5H0,152,,
iv7TryIoEbN,201809,UZlFjPJGpjz,Wtrxbv654Vd,VRVkk5IJ5H0,125,,
iv7TryIoEbN,201809,UZlFjPJGpjz,Z0xiuBAeBaY,VRVkk5IJ5H0,108,,
iv7TryIoEbN,201809,UZlFjPJGpjz,IqzcjvPWhlu,VRVkk5IJ5H0,151,,
iv7TryIoEbN,201809,UZlFjPJGpjz,fUhfzH0SrHj,VRVkk5IJ5H0,89,,
iv7TryIoEbN,201809,UZlFjPJGpjz,Ou9329wOYO9,VRVkk5IJ5H0,90,,
iv7TryIoEbN,201809,UZlFjPJGpjz,P6xm6Ob3TDB,VRVkk5IJ5H0,76,,
iv7TryIoEbN,201809,UZlFjPJGpjz,MtyMA4bXpot,VRVkk5IJ5H0,89,,
iv7TryIoEbN,201809,UZlFjPJGpjz,eLYKadk1OdE,VRVkk5IJ5H0,30,,
iv7TryIoEbN,201809,UZlFjPJGpjz,O5QIYGykkKJ,VRVkk5IJ5H0,36,,
iv7TryIoEbN,201809,UZlFjPJGpjz,mMmt7tXj6Zf,VRVkk5IJ5H0,52,,
iv7TryIoEbN,201809,UZlFjPJGpjz,dzbLsDNcBws,VRVkk5IJ5H0,78,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,VXwjfo8sEk0,VRVkk5IJ5H0,0,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,Zq840ykndYP,VRVkk5IJ5H0,0,,
yuPuRNEuPAf,201809,UZlFjPJGpjz,Gm6B7Z9Tbxs,VRVkk5IJ5H0,0,,
yuPuRNEuPAf,201809,UZlFjPJGpjz,xP7pDf7Dsya,VRVkk5IJ5H0,4,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,ABIsKSsz1ke,VRVkk5IJ5H0,4,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,Zbe4xbi2Osh,VRVkk5IJ5H0,10,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,NprB1YeySZ1,VRVkk5IJ5H0,45,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,D7FGVRMeoB8,VRVkk5IJ5H0,36,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,hTRfQPrXkDG,VRVkk5IJ5H0,155,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,Wtrxbv654Vd,VRVkk5IJ5H0,127,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,Z0xiuBAeBaY,VRVkk5IJ5H0,110,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,IqzcjvPWhlu,VRVkk5IJ5H0,155,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,fUhfzH0SrHj,VRVkk5IJ5H0,92,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,Ou9329wOYO9,VRVkk5IJ5H0,90,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,P6xm6Ob3TDB,VRVkk5IJ5H0,79,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,MtyMA4bXpot,VRVkk5IJ5H0,91,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,eLYKadk1OdE,VRVkk5IJ5H0,34,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,O5QIYGykkKJ,VRVkk5IJ5H0,41,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,mMmt7tXj6Zf,VRVkk5IJ5H0,66,,
Erk7WTGBCWp,201809,UZlFjPJGpjz,dzbLsDNcBws,VRVkk5IJ5H0,96,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,VXwjfo8sEk0,VRVkk5IJ5H0,0,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,Zq840ykndYP,VRVkk5IJ5H0,0,,
oJYMK0zAMSa,201809,UZlFjPJGpjz,Gm6B7Z9Tbxs,VRVkk5IJ5H0,0,,
oJYMK0zAMSa,201809,UZlFjPJGpjz,xP7pDf7Dsya,VRVkk5IJ5H0,0,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,ABIsKSsz1ke,VRVkk5IJ5H0,0,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,Zbe4xbi2Osh,VRVkk5IJ5H0,0,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,NprB1YeySZ1,VRVkk5IJ5H0,0,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,D7FGVRMeoB8,VRVkk5IJ5H0,0,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,hTRfQPrXkDG,VRVkk5IJ5H0,0,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,Wtrxbv654Vd,VRVkk5IJ5H0,0,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,Z0xiuBAeBaY,VRVkk5IJ5H0,0,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,IqzcjvPWhlu,VRVkk5IJ5H0,0,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,fUhfzH0SrHj,VRVkk5IJ5H0,1,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,Ou9329wOYO9,VRVkk5IJ5H0,1,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,P6xm6Ob3TDB,VRVkk5IJ5H0,2,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,MtyMA4bXpot,VRVkk5IJ5H0,1,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,eLYKadk1OdE,VRVkk5IJ5H0,2,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,O5QIYGykkKJ,VRVkk5IJ5H0,2,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,mMmt7tXj6Zf,VRVkk5IJ5H0,0,,
iDTjBi7RXhI,201809,UZlFjPJGpjz,dzbLsDNcBws,VRVkk5IJ5H0,2,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,VXwjfo8sEk0,VRVkk5IJ5H0,0,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,Zq840ykndYP,VRVkk5IJ5H0,0,,
uF5l912F3NN,201809,UZlFjPJGpjz,Gm6B7Z9Tbxs,VRVkk5IJ5H0,0,,
uF5l912F3NN,201809,UZlFjPJGpjz,xP7pDf7Dsya,VRVkk5IJ5H0,2,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,ABIsKSsz1ke,VRVkk5IJ5H0,3,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,Zbe4xbi2Osh,VRVkk5IJ5H0,6,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,NprB1YeySZ1,VRVkk5IJ5H0,44,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,D7FGVRMeoB8,VRVkk5IJ5H0,32,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,hTRfQPrXkDG,VRVkk5IJ5H0,151,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,Wtrxbv654Vd,VRVkk5IJ5H0,122,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,Z0xiuBAeBaY,VRVkk5IJ5H0,100,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,IqzcjvPWhlu,VRVkk5IJ5H0,145,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,fUhfzH0SrHj,VRVkk5IJ5H0,85,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,Ou9329wOYO9,VRVkk5IJ5H0,82,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,P6xm6Ob3TDB,VRVkk5IJ5H0,69,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,MtyMA4bXpot,VRVkk5IJ5H0,85,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,eLYKadk1OdE,VRVkk5IJ5H0,27,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,O5QIYGykkKJ,VRVkk5IJ5H0,31,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,mMmt7tXj6Zf,VRVkk5IJ5H0,52,,
jKQJKeNRrTO,201809,UZlFjPJGpjz,dzbLsDNcBws,VRVkk5IJ5H0,83,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,VXwjfo8sEk0,VRVkk5IJ5H0,0,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,Zq840ykndYP,VRVkk5IJ5H0,0,,
EfQYOEHXabh,201809,UZlFjPJGpjz,Gm6B7Z9Tbxs,VRVkk5IJ5H0,0,,
EfQYOEHXabh,201809,UZlFjPJGpjz,xP7pDf7Dsya,VRVkk5IJ5H0,2,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,ABIsKSsz1ke,VRVkk5IJ5H0,3,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,Zbe4xbi2Osh,VRVkk5IJ5H0,6,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,NprB1YeySZ1,VRVkk5IJ5H0,44,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,D7FGVRMeoB8,VRVkk5IJ5H0,32,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,hTRfQPrXkDG,VRVkk5IJ5H0,151,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,Wtrxbv654Vd,VRVkk5IJ5H0,122,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,Z0xiuBAeBaY,VRVkk5IJ5H0,100,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,IqzcjvPWhlu,VRVkk5IJ5H0,145,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,fUhfzH0SrHj,VRVkk5IJ5H0,85,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,Ou9329wOYO9,VRVkk5IJ5H0,82,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,P6xm6Ob3TDB,VRVkk5IJ5H0,69,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,MtyMA4bXpot,VRVkk5IJ5H0,85,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,eLYKadk1OdE,VRVkk5IJ5H0,27,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,O5QIYGykkKJ,VRVkk5IJ5H0,31,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,mMmt7tXj6Zf,VRVkk5IJ5H0,52,,
kMvvAdYA5Jd,201809,UZlFjPJGpjz,dzbLsDNcBws,VRVkk5IJ5H0,83,,
jPhZsGEx33H,201809,UZlFjPJGpjz,VXwjfo8sEk0,VRVkk5IJ5H0,0,,
jPhZsGEx33H,201809,UZlFjPJGpjz,Zq840ykndYP,VRVkk5IJ5H0,0,,
PB0S8Kyfo36,201809,UZlFjPJGpjz,Gm6B7Z9Tbxs,VRVkk5IJ5H0,0,,
PB0S8Kyfo36,201809,UZlFjPJGpjz,xP7pDf7Dsya,VRVkk5IJ5H0,0,,
jPhZsGEx33H,201809,UZlFjPJGpjz,ABIsKSsz1ke,VRVkk5IJ5H0,0,,
jPhZsGEx33H,201809,UZlFjPJGpjz,Zbe4xbi2Osh,VRVkk5IJ5H0,0,,
jPhZsGEx33H,201809,UZlFjPJGpjz,NprB1YeySZ1,VRVkk5IJ5H0,0,,
jPhZsGEx33H,201809,UZlFjPJGpjz,D7FGVRMeoB8,VRVkk5IJ5H0,0,,
jPhZsGEx33H,201809,UZlFjPJGpjz,hTRfQPrXkDG,VRVkk5IJ5H0,4,,
jPhZsGEx33H,201809,UZlFjPJGpjz,Wtrxbv654Vd,VRVkk5IJ5H0,0,,
jPhZsGEx33H,201809,UZlFjPJGpjz,Z0xiuBAeBaY,VRVkk5IJ5H0,2,,
jPhZsGEx33H,201809,UZlFjPJGpjz,IqzcjvPWhlu,VRVkk5IJ5H0,2,,
jPhZsGEx33H,201809,UZlFjPJGpjz,fUhfzH0SrHj,VRVkk5IJ5H0,0,,
jPhZsGEx33H,201809,UZlFjPJGpjz,Ou9329wOYO9,VRVkk5IJ5H0,0,,
jPhZsGEx33H,201809,UZlFjPJGpjz,P6xm6Ob3TDB,VRVkk5IJ5H0,1,,
jPhZsGEx33H,201809,UZlFjPJGpjz,MtyMA4bXpot,VRVkk5IJ5H0,1,,
jPhZsGEx33H,201809,UZlFjPJGpjz,eLYKadk1OdE,VRVkk5IJ5H0,2,,
jPhZsGEx33H,201809,UZlFjPJGpjz,O5QIYGykkKJ,VRVkk5IJ5H0,1,,
jPhZsGEx33H,201809,UZlFjPJGpjz,mMmt7tXj6Zf,VRVkk5IJ5H0,0,,
jPhZsGEx33H,201809,UZlFjPJGpjz,dzbLsDNcBws,VRVkk5IJ5H0,0,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,VXwjfo8sEk0,VRVkk5IJ5H0,0,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,Zq840ykndYP,VRVkk5IJ5H0,0,,
FvYIvQKkH3E,201809,UZlFjPJGpjz,Gm6B7Z9Tbxs,VRVkk5IJ5H0,0,,
FvYIvQKkH3E,201809,UZlFjPJGpjz,xP7pDf7Dsya,VRVkk5IJ5H0,0,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,ABIsKSsz1ke,VRVkk5IJ5H0,0,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,Zbe4xbi2Osh,VRVkk5IJ5H0,0,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,NprB1YeySZ1,VRVkk5IJ5H0,0,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,D7FGVRMeoB8,VRVkk5IJ5H0,0,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,hTRfQPrXkDG,VRVkk5IJ5H0,4,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,Wtrxbv654Vd,VRVkk5IJ5H0,0,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,Z0xiuBAeBaY,VRVkk5IJ5H0,1,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,IqzcjvPWhlu,VRVkk5IJ5H0,2,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,fUhfzH0SrHj,VRVkk5IJ5H0,0,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,Ou9329wOYO9,VRVkk5IJ5H0,0,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,P6xm6Ob3TDB,VRVkk5IJ5H0,1,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,MtyMA4bXpot,VRVkk5IJ5H0,1,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,eLYKadk1OdE,VRVkk5IJ5H0,1,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,O5QIYGykkKJ,VRVkk5IJ5H0,1,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,mMmt7tXj6Zf,VRVkk5IJ5H0,0,,
J7cjoR6MGBX,201809,UZlFjPJGpjz,dzbLsDNcBws,VRVkk5IJ5H0,0,,
